"";"date";"piezostation";"stations"
"6584";2013-09-11;0;"DGPZ040"
"6585";2013-09-11;0;"DGPZ037"
"6586";2013-09-11;0;"TAWA FALL"
"6587";2013-09-11;0;"FASS BOYE Pz"
"6588";2013-09-11;0;"SANTHIOU SINE ICS62"
"6589";2013-09-11;0;"NDEUNE"
"6590";2013-09-11;0;"TAIBA NDIAYE Pt"
"6591";2013-09-11;0;"KAYAR PS7"
"6593";2013-09-21;0;"THIAMBENE-TEUREUL"
"6594";2013-09-21;0;"DGPZ120"
"6595";2013-09-21;0;"DGPZ119"
"6596";2013-09-21;0;"DGPZ118"
"6597";2013-09-21;0;"DGPZ049"
"6598";2013-09-21;0;"DGPZ045"
"6599";2013-09-21;0;"DGPZ051"
"6600";2013-09-21;0;"DGPZ114"
"6601";2013-09-21;0;"DGPZ115"
"6602";2013-09-21;0;"DGPZ046"
"6603";2013-09-21;0;"DGPZ113"
"6604";2013-09-21;0;"DGPZ116"
"6605";2013-09-21;0;"DGPZ050"
"6606";2013-09-21;0;"DGPZ110"
"6607";2013-09-21;0;"DGPZ111"
"6608";2013-09-21;0;"DGPZ042"
"6609";2013-09-21;0;"DGPZ112"
"6610";2013-09-21;0;"DGPZ038"
"6611";2013-09-21;0;"DGPZ043"
"6612";2013-09-21;0;"DGPZ109"
"6613";2013-09-21;0;"DGPZ041"
"6614";2013-09-21;0;"DGPZ039"
"6615";2013-09-21;0;"DGPZ044"
"6616";2013-09-21;0;"DGPZ040"
"6617";2013-09-21;0;"DGPZ037"
"6618";2013-09-21;0;"TAWA FALL"
"6619";2013-09-21;0;"FASS BOYE Pz"
"6620";2013-09-21;0;"SANTHIOU SINE ICS62"
"6621";2013-09-21;0;"NDEUNE"
"6622";2013-09-21;0;"TAIBA NDIAYE Pt"
"6623";2013-09-21;0;"KAYAR PS7"
"6625";2013-10-01;0;"THIAMBENE-TEUREUL"
"6626";2013-10-01;0;"DGPZ120"
"6627";2013-10-01;0;"DGPZ119"
"6628";2013-10-01;0;"DGPZ118"
"6629";2013-10-01;0;"DGPZ049"
"6630";2013-10-01;0;"DGPZ045"
"6631";2013-10-01;0;"DGPZ051"
"6632";2013-10-01;0;"DGPZ114"
"6633";2013-10-01;0;"DGPZ115"
"6634";2013-10-01;0;"DGPZ046"
"6635";2013-10-01;0;"DGPZ113"
"6636";2013-10-01;0;"DGPZ116"
"6637";2013-10-01;0;"DGPZ050"
"6638";2013-10-01;0;"DGPZ110"
"6639";2013-10-01;0;"DGPZ111"
"6640";2013-10-01;0;"DGPZ042"
"6641";2013-10-01;0;"DGPZ112"
"6642";2013-10-01;0;"DGPZ038"
"6643";2013-10-01;0;"DGPZ043"
"6644";2013-10-01;0;"DGPZ109"
"6645";2013-10-01;0;"DGPZ041"
"6646";2013-10-01;0;"DGPZ039"
"6647";2013-10-01;0;"DGPZ044"
"6648";2013-10-01;0;"DGPZ040"
"6649";2013-10-01;0;"DGPZ037"
"6650";2013-10-01;0;"TAWA FALL"
"6651";2013-10-01;0;"FASS BOYE Pz"
"6652";2013-10-01;0;"SANTHIOU SINE ICS62"
"6653";2013-10-01;0;"NDEUNE"
"6654";2013-10-01;0;"TAIBA NDIAYE Pt"
"6655";2013-10-01;0;"KAYAR PS7"
"6657";2013-10-11;0;"THIAMBENE-TEUREUL"
"6658";2013-10-11;0;"DGPZ120"
"6659";2013-10-11;0;"DGPZ119"
"6660";2013-10-11;0;"DGPZ118"
"6661";2013-10-11;0;"DGPZ049"
"6662";2013-10-11;0;"DGPZ045"
"6663";2013-10-11;0;"DGPZ051"
"6664";2013-10-11;0;"DGPZ114"
"6665";2013-10-11;0;"DGPZ115"
"6666";2013-10-11;0;"DGPZ046"
"6667";2013-10-11;0;"DGPZ113"
"6668";2013-10-11;0;"DGPZ116"
"6669";2013-10-11;0;"DGPZ050"
"6670";2013-10-11;0;"DGPZ110"
"6671";2013-10-11;0;"DGPZ111"
"6672";2013-10-11;0;"DGPZ042"
"6673";2013-10-11;0;"DGPZ112"
"6674";2013-10-11;0;"DGPZ038"
"6675";2013-10-11;0;"DGPZ043"
"6676";2013-10-11;0;"DGPZ109"
"6677";2013-10-11;0;"DGPZ041"
"6678";2013-10-11;0;"DGPZ039"
"6679";2013-10-11;0;"DGPZ044"
"6680";2013-10-11;0;"DGPZ040"
"6681";2013-10-11;0;"DGPZ037"
"6682";2013-10-11;0;"TAWA FALL"
"6683";2013-10-11;0;"FASS BOYE Pz"
"6684";2013-10-11;0;"SANTHIOU SINE ICS62"
"6685";2013-10-11;0;"NDEUNE"
"6686";2013-10-11;0;"TAIBA NDIAYE Pt"
"6687";2013-10-11;0;"KAYAR PS7"
"6689";2013-10-21;0;"THIAMBENE-TEUREUL"
"6690";2013-10-21;0;"DGPZ120"
"6691";2013-10-21;0;"DGPZ119"
"6692";2013-10-21;0;"DGPZ118"
"6693";2013-10-21;0;"DGPZ049"
"6694";2013-10-21;0;"DGPZ045"
"6695";2013-10-21;0;"DGPZ051"
"6696";2013-10-21;0;"DGPZ114"
"6697";2013-10-21;0;"DGPZ115"
"6698";2013-10-21;0;"DGPZ046"
"6699";2013-10-21;0;"DGPZ113"
"6700";2013-10-21;0;"DGPZ116"
"6701";2013-10-21;0;"DGPZ050"
"6702";2013-10-21;0;"DGPZ110"
"6703";2013-10-21;0;"DGPZ111"
"6704";2013-10-21;0;"DGPZ042"
"6705";2013-10-21;0;"DGPZ112"
"6706";2013-10-21;0;"DGPZ038"
"6707";2013-10-21;0;"DGPZ043"
"6708";2013-10-21;0;"DGPZ109"
"6709";2013-10-21;0;"DGPZ041"
"6710";2013-10-21;0;"DGPZ039"
"6711";2013-10-21;0;"DGPZ044"
"6712";2013-10-21;0;"DGPZ040"
"6713";2013-10-21;0;"DGPZ037"
"6714";2013-10-21;0;"TAWA FALL"
"6715";2013-10-21;0;"FASS BOYE Pz"
"6716";2013-10-21;0;"SANTHIOU SINE ICS62"
"6717";2013-10-21;0;"NDEUNE"
"6718";2013-10-21;0;"TAIBA NDIAYE Pt"
"6719";2013-10-21;0;"KAYAR PS7"
"6721";2013-11-01;0;"THIAMBENE-TEUREUL"
"6722";2013-11-01;0;"DGPZ120"
"6723";2013-11-01;0;"DGPZ119"
"6724";2013-11-01;0;"DGPZ118"
"6725";2013-11-01;0;"DGPZ049"
"6726";2013-11-01;0;"DGPZ045"
"6727";2013-11-01;0;"DGPZ051"
"6728";2013-11-01;0;"DGPZ114"
"6729";2013-11-01;0;"DGPZ115"
"6730";2013-11-01;0;"DGPZ046"
"6731";2013-11-01;0;"DGPZ113"
"6732";2013-11-01;0;"DGPZ116"
"6733";2013-11-01;0;"DGPZ050"
"6734";2013-11-01;0;"DGPZ110"
"6735";2013-11-01;0;"DGPZ111"
"6736";2013-11-01;0;"DGPZ042"
"6737";2013-11-01;0;"DGPZ112"
"6738";2013-11-01;0;"DGPZ038"
"6739";2013-11-01;0;"DGPZ043"
"6740";2013-11-01;0;"DGPZ109"
"6741";2013-11-01;0;"DGPZ041"
"6742";2013-11-01;0;"DGPZ039"
"6743";2013-11-01;0;"DGPZ044"
"6744";2013-11-01;0;"DGPZ040"
"6745";2013-11-01;0;"DGPZ037"
"6746";2013-11-01;0;"TAWA FALL"
"6747";2013-11-01;0;"FASS BOYE Pz"
"6748";2013-11-01;0;"SANTHIOU SINE ICS62"
"6749";2013-11-01;0;"NDEUNE"
"6750";2013-11-01;0;"TAIBA NDIAYE Pt"
"6751";2013-11-01;0;"KAYAR PS7"
"6753";2013-11-11;0;"THIAMBENE-TEUREUL"
"6754";2013-11-11;0;"DGPZ120"
"6755";2013-11-11;0;"DGPZ119"
"6756";2013-11-11;0;"DGPZ118"
"6757";2013-11-11;0;"DGPZ049"
"6758";2013-11-11;0;"DGPZ045"
"6759";2013-11-11;0;"DGPZ051"
"6760";2013-11-11;0;"DGPZ114"
"6761";2013-11-11;0;"DGPZ115"
"6762";2013-11-11;0;"DGPZ046"
"6763";2013-11-11;0;"DGPZ113"
"6764";2013-11-11;0;"DGPZ116"
"6765";2013-11-11;0;"DGPZ050"
"6766";2013-11-11;0;"DGPZ110"
"6767";2013-11-11;0;"DGPZ111"
"6768";2013-11-11;0;"DGPZ042"
"6769";2013-11-11;0;"DGPZ112"
"6770";2013-11-11;0;"DGPZ038"
"6771";2013-11-11;0;"DGPZ043"
"6772";2013-11-11;0;"DGPZ109"
"6773";2013-11-11;0;"DGPZ041"
"6774";2013-11-11;0;"DGPZ039"
"6775";2013-11-11;0;"DGPZ044"
"6776";2013-11-11;0;"DGPZ040"
"6777";2013-11-11;0;"DGPZ037"
"6778";2013-11-11;0;"TAWA FALL"
"6779";2013-11-11;0;"FASS BOYE Pz"
"6780";2013-11-11;0;"SANTHIOU SINE ICS62"
"6781";2013-11-11;0;"NDEUNE"
"6782";2013-11-11;0;"TAIBA NDIAYE Pt"
"6783";2013-11-11;0;"KAYAR PS7"
"6785";2013-11-21;0;"THIAMBENE-TEUREUL"
"6786";2013-11-21;0;"DGPZ120"
"6787";2013-11-21;0;"DGPZ119"
"6788";2013-11-21;0;"DGPZ118"
"6789";2013-11-21;0;"DGPZ049"
"6790";2013-11-21;0;"DGPZ045"
"6791";2013-11-21;0;"DGPZ051"
"6792";2013-11-21;0;"DGPZ114"
"6793";2013-11-21;0;"DGPZ115"
"6794";2013-11-21;0;"DGPZ046"
"6795";2013-11-21;0;"DGPZ113"
"6796";2013-11-21;0;"DGPZ116"
"6797";2013-11-21;0;"DGPZ050"
"6798";2013-11-21;0;"DGPZ110"
"6799";2013-11-21;0;"DGPZ111"
"6800";2013-11-21;0;"DGPZ042"
"6801";2013-11-21;0;"DGPZ112"
"6802";2013-11-21;0;"DGPZ038"
"6803";2013-11-21;0;"DGPZ043"
"6804";2013-11-21;0;"DGPZ109"
"6805";2013-11-21;0;"DGPZ041"
"6806";2013-11-21;0;"DGPZ039"
"6807";2013-11-21;0;"DGPZ044"
"6808";2013-11-21;0;"DGPZ040"
"6809";2013-11-21;0;"DGPZ037"
"6810";2013-11-21;0;"TAWA FALL"
"6811";2013-11-21;0;"FASS BOYE Pz"
"6812";2013-11-21;0;"SANTHIOU SINE ICS62"
"6813";2013-11-21;0;"NDEUNE"
"6814";2013-11-21;0;"TAIBA NDIAYE Pt"
"6815";2013-11-21;0;"KAYAR PS7"
"6817";2013-12-01;0;"THIAMBENE-TEUREUL"
"6818";2013-12-01;0;"DGPZ120"
"6819";2013-12-01;0;"DGPZ119"
"6820";2013-12-01;0;"DGPZ118"
"6821";2013-12-01;0;"DGPZ049"
"6822";2013-12-01;0;"DGPZ045"
"6823";2013-12-01;0;"DGPZ051"
"6824";2013-12-01;0;"DGPZ114"
"6825";2013-12-01;0;"DGPZ115"
"6826";2013-12-01;0;"DGPZ046"
"6827";2013-12-01;0;"DGPZ113"
"6828";2013-12-01;0;"DGPZ116"
"6829";2013-12-01;0;"DGPZ050"
"6830";2013-12-01;0;"DGPZ110"
"6831";2013-12-01;0;"DGPZ111"
"6832";2013-12-01;0;"DGPZ042"
"6833";2013-12-01;0;"DGPZ112"
"6834";2013-12-01;0;"DGPZ038"
"6835";2013-12-01;0;"DGPZ043"
"6836";2013-12-01;0;"DGPZ109"
"6837";2013-12-01;0;"DGPZ041"
"6838";2013-12-01;0;"DGPZ039"
"6839";2013-12-01;0;"DGPZ044"
"6840";2013-12-01;0;"DGPZ040"
"6841";2013-12-01;0;"DGPZ037"
"6842";2013-12-01;0;"TAWA FALL"
"6843";2013-12-01;0;"FASS BOYE Pz"
"6844";2013-12-01;0;"SANTHIOU SINE ICS62"
"6845";2013-12-01;0;"NDEUNE"
"6846";2013-12-01;0;"TAIBA NDIAYE Pt"
"6847";2013-12-01;0;"KAYAR PS7"
"6849";2013-12-11;0;"THIAMBENE-TEUREUL"
"6850";2013-12-11;0;"DGPZ120"
"6851";2013-12-11;0;"DGPZ119"
"6852";2013-12-11;0;"DGPZ118"
"6853";2013-12-11;0;"DGPZ049"
"6854";2013-12-11;0;"DGPZ045"
"6855";2013-12-11;0;"DGPZ051"
"6856";2013-12-11;0;"DGPZ114"
"6857";2013-12-11;0;"DGPZ115"
"6858";2013-12-11;0;"DGPZ046"
"6859";2013-12-11;0;"DGPZ113"
"6860";2013-12-11;0;"DGPZ116"
"6861";2013-12-11;0;"DGPZ050"
"6862";2013-12-11;0;"DGPZ110"
"6863";2013-12-11;0;"DGPZ111"
"6864";2013-12-11;0;"DGPZ042"
"6865";2013-12-11;0;"DGPZ112"
"6866";2013-12-11;0;"DGPZ038"
"6867";2013-12-11;0;"DGPZ043"
"6868";2013-12-11;0;"DGPZ109"
"6869";2013-12-11;0;"DGPZ041"
"6870";2013-12-11;0;"DGPZ039"
"6871";2013-12-11;0;"DGPZ044"
"6872";2013-12-11;0;"DGPZ040"
"6873";2013-12-11;0;"DGPZ037"
"6874";2013-12-11;0;"TAWA FALL"
"6875";2013-12-11;0;"FASS BOYE Pz"
"6876";2013-12-11;0;"SANTHIOU SINE ICS62"
"6877";2013-12-11;0;"NDEUNE"
"6878";2013-12-11;0;"TAIBA NDIAYE Pt"
"6879";2013-12-11;0;"KAYAR PS7"
"6881";2013-12-21;0;"THIAMBENE-TEUREUL"
"6882";2013-12-21;0;"DGPZ120"
"6883";2013-12-21;0;"DGPZ119"
"6884";2013-12-21;0;"DGPZ118"
"6885";2013-12-21;0;"DGPZ049"
"6886";2013-12-21;0;"DGPZ045"
"6887";2013-12-21;0;"DGPZ051"
"6888";2013-12-21;0;"DGPZ114"
"6889";2013-12-21;0;"DGPZ115"
"6890";2013-12-21;0;"DGPZ046"
"6891";2013-12-21;0;"DGPZ113"
"6892";2013-12-21;0;"DGPZ116"
"6893";2013-12-21;0;"DGPZ050"
"6894";2013-12-21;0;"DGPZ110"
"6895";2013-12-21;0;"DGPZ111"
"6896";2013-12-21;0;"DGPZ042"
"6897";2013-12-21;0;"DGPZ112"
"6898";2013-12-21;0;"DGPZ038"
"6899";2013-12-21;0;"DGPZ043"
"6900";2013-12-21;0;"DGPZ109"
"6901";2013-12-21;0;"DGPZ041"
"6902";2013-12-21;0;"DGPZ039"
"6903";2013-12-21;0;"DGPZ044"
"6904";2013-12-21;0;"DGPZ040"
"6905";2013-12-21;0;"DGPZ037"
"6906";2013-12-21;0;"TAWA FALL"
"6907";2013-12-21;0;"FASS BOYE Pz"
"6908";2013-12-21;0;"SANTHIOU SINE ICS62"
"6909";2013-12-21;0;"NDEUNE"
"6910";2013-12-21;0;"TAIBA NDIAYE Pt"
"6911";2013-12-21;0;"KAYAR PS7"
"6913";2014-01-01;0;"THIAMBENE-TEUREUL"
"6914";2014-01-01;0;"DGPZ120"
"6915";2014-01-01;0;"DGPZ119"
"6916";2014-01-01;0;"DGPZ118"
"6917";2014-01-01;0;"DGPZ049"
"6918";2014-01-01;0;"DGPZ045"
"6919";2014-01-01;0;"DGPZ051"
"6920";2014-01-01;0;"DGPZ114"
"6921";2014-01-01;0;"DGPZ115"
"6922";2014-01-01;0;"DGPZ046"
"6923";2014-01-01;0;"DGPZ113"
"6924";2014-01-01;0;"DGPZ116"
"6925";2014-01-01;0;"DGPZ050"
"6926";2014-01-01;0;"DGPZ110"
"6927";2014-01-01;0;"DGPZ111"
"6928";2014-01-01;0;"DGPZ042"
"6929";2014-01-01;0;"DGPZ112"
"6930";2014-01-01;0;"DGPZ038"
"6931";2014-01-01;0;"DGPZ043"
"6932";2014-01-01;0;"DGPZ109"
"6933";2014-01-01;0;"DGPZ041"
"6934";2014-01-01;0;"DGPZ039"
"6935";2014-01-01;0;"DGPZ044"
"6936";2014-01-01;0;"DGPZ040"
"6937";2014-01-01;0;"DGPZ037"
"6938";2014-01-01;0;"TAWA FALL"
"6939";2014-01-01;0;"FASS BOYE Pz"
"6940";2014-01-01;0;"SANTHIOU SINE ICS62"
"6941";2014-01-01;0;"NDEUNE"
"6942";2014-01-01;0;"TAIBA NDIAYE Pt"
"6943";2014-01-01;0;"KAYAR PS7"
"6945";2014-01-11;0;"THIAMBENE-TEUREUL"
"6946";2014-01-11;0;"DGPZ120"
"6947";2014-01-11;0;"DGPZ119"
"6948";2014-01-11;0;"DGPZ118"
"6949";2014-01-11;0;"DGPZ049"
"6950";2014-01-11;0;"DGPZ045"
"6951";2014-01-11;0;"DGPZ051"
"6952";2014-01-11;0;"DGPZ114"
"6953";2014-01-11;0;"DGPZ115"
"6954";2014-01-11;0;"DGPZ046"
"6955";2014-01-11;0;"DGPZ113"
"6956";2014-01-11;0;"DGPZ116"
"6957";2014-01-11;0;"DGPZ050"
"6958";2014-01-11;0;"DGPZ110"
"6959";2014-01-11;0;"DGPZ111"
"6960";2014-01-11;0;"DGPZ042"
"6961";2014-01-11;0;"DGPZ112"
"6962";2014-01-11;0;"DGPZ038"
"6963";2014-01-11;0;"DGPZ043"
"6964";2014-01-11;0;"DGPZ109"
"6965";2014-01-11;0;"DGPZ041"
"6966";2014-01-11;0;"DGPZ039"
"6967";2014-01-11;0;"DGPZ044"
"6968";2014-01-11;0;"DGPZ040"
"6969";2014-01-11;0;"DGPZ037"
"6970";2014-01-11;0;"TAWA FALL"
"6971";2014-01-11;0;"FASS BOYE Pz"
"6972";2014-01-11;0;"SANTHIOU SINE ICS62"
"6973";2014-01-11;0;"NDEUNE"
"6974";2014-01-11;0;"TAIBA NDIAYE Pt"
"6975";2014-01-11;0;"KAYAR PS7"
"6977";2014-01-21;0;"THIAMBENE-TEUREUL"
"6978";2014-01-21;0;"DGPZ120"
"6979";2014-01-21;0;"DGPZ119"
"6980";2014-01-21;0;"DGPZ118"
"6981";2014-01-21;0;"DGPZ049"
"6982";2014-01-21;0;"DGPZ045"
"6983";2014-01-21;0;"DGPZ051"
"6984";2014-01-21;0;"DGPZ114"
"6985";2014-01-21;0;"DGPZ115"
"6986";2014-01-21;0;"DGPZ046"
"6987";2014-01-21;0;"DGPZ113"
"6988";2014-01-21;0;"DGPZ116"
"6989";2014-01-21;0;"DGPZ050"
"6990";2014-01-21;0;"DGPZ110"
"6991";2014-01-21;0;"DGPZ111"
"6992";2014-01-21;0;"DGPZ042"
"6993";2014-01-21;0;"DGPZ112"
"6994";2014-01-21;0;"DGPZ038"
"6995";2014-01-21;0;"DGPZ043"
"6996";2014-01-21;0;"DGPZ109"
"6997";2014-01-21;0;"DGPZ041"
"6998";2014-01-21;0;"DGPZ039"
"6999";2014-01-21;0;"DGPZ044"
"7000";2014-01-21;0;"DGPZ040"
"7001";2014-01-21;0;"DGPZ037"
"7002";2014-01-21;0;"TAWA FALL"
"7003";2014-01-21;0;"FASS BOYE Pz"
"7004";2014-01-21;0;"SANTHIOU SINE ICS62"
"7005";2014-01-21;0;"NDEUNE"
"7006";2014-01-21;0;"TAIBA NDIAYE Pt"
"7007";2014-01-21;0;"KAYAR PS7"
"7009";2014-02-01;0;"THIAMBENE-TEUREUL"
"7010";2014-02-01;0;"DGPZ120"
"7011";2014-02-01;0;"DGPZ119"
"7012";2014-02-01;0;"DGPZ118"
"7013";2014-02-01;0;"DGPZ049"
"7014";2014-02-01;0;"DGPZ045"
"7015";2014-02-01;0;"DGPZ051"
"7016";2014-02-01;0;"DGPZ114"
"7017";2014-02-01;0;"DGPZ115"
"7018";2014-02-01;0;"DGPZ046"
"7019";2014-02-01;0;"DGPZ113"
"7020";2014-02-01;0;"DGPZ116"
"7021";2014-02-01;0;"DGPZ050"
"7022";2014-02-01;0;"DGPZ110"
"7023";2014-02-01;0;"DGPZ111"
"7024";2014-02-01;0;"DGPZ042"
"7025";2014-02-01;0;"DGPZ112"
"7026";2014-02-01;0;"DGPZ038"
"7027";2014-02-01;0;"DGPZ043"
"7028";2014-02-01;0;"DGPZ109"
"7029";2014-02-01;0;"DGPZ041"
"7030";2014-02-01;0;"DGPZ039"
"7031";2014-02-01;0;"DGPZ044"
"7032";2014-02-01;0;"DGPZ040"
"7033";2014-02-01;0;"DGPZ037"
"7034";2014-02-01;0;"TAWA FALL"
"7035";2014-02-01;0;"FASS BOYE Pz"
"7036";2014-02-01;0;"SANTHIOU SINE ICS62"
"7037";2014-02-01;0;"NDEUNE"
"7038";2014-02-01;0;"TAIBA NDIAYE Pt"
"7039";2014-02-01;0;"KAYAR PS7"
"7041";2014-02-11;0;"THIAMBENE-TEUREUL"
"7042";2014-02-11;0;"DGPZ120"
"7043";2014-02-11;0;"DGPZ119"
"7044";2014-02-11;0;"DGPZ118"
"7045";2014-02-11;0;"DGPZ049"
"7046";2014-02-11;0;"DGPZ045"
"7047";2014-02-11;0;"DGPZ051"
"7048";2014-02-11;0;"DGPZ114"
"7049";2014-02-11;0;"DGPZ115"
"7050";2014-02-11;0;"DGPZ046"
"7051";2014-02-11;0;"DGPZ113"
"7052";2014-02-11;0;"DGPZ116"
"7053";2014-02-11;0;"DGPZ050"
"7054";2014-02-11;0;"DGPZ110"
"7055";2014-02-11;0;"DGPZ111"
"7056";2014-02-11;0;"DGPZ042"
"7057";2014-02-11;0;"DGPZ112"
"7058";2014-02-11;0;"DGPZ038"
"7059";2014-02-11;0;"DGPZ043"
"7060";2014-02-11;0;"DGPZ109"
"7061";2014-02-11;0;"DGPZ041"
"7062";2014-02-11;0;"DGPZ039"
"7063";2014-02-11;0;"DGPZ044"
"7064";2014-02-11;0;"DGPZ040"
"7065";2014-02-11;0;"DGPZ037"
"7066";2014-02-11;0;"TAWA FALL"
"7067";2014-02-11;0;"FASS BOYE Pz"
"7068";2014-02-11;0;"SANTHIOU SINE ICS62"
"7069";2014-02-11;0;"NDEUNE"
"7070";2014-02-11;0;"TAIBA NDIAYE Pt"
"7071";2014-02-11;0;"KAYAR PS7"
"7073";2014-02-21;0;"THIAMBENE-TEUREUL"
"7074";2014-02-21;0;"DGPZ120"
"7075";2014-02-21;0;"DGPZ119"
"7076";2014-02-21;0;"DGPZ118"
"7077";2014-02-21;0;"DGPZ049"
"7078";2014-02-21;0;"DGPZ045"
"7079";2014-02-21;0;"DGPZ051"
"7080";2014-02-21;0;"DGPZ114"
"7081";2014-02-21;0;"DGPZ115"
"7082";2014-02-21;0;"DGPZ046"
"7083";2014-02-21;0;"DGPZ113"
"7084";2014-02-21;0;"DGPZ116"
"7085";2014-02-21;0;"DGPZ050"
"7086";2014-02-21;0;"DGPZ110"
"7087";2014-02-21;0;"DGPZ111"
"7088";2014-02-21;0;"DGPZ042"
"7089";2014-02-21;0;"DGPZ112"
"7090";2014-02-21;0;"DGPZ038"
"7091";2014-02-21;0;"DGPZ043"
"7092";2014-02-21;0;"DGPZ109"
"7093";2014-02-21;0;"DGPZ041"
"7094";2014-02-21;0;"DGPZ039"
"7095";2014-02-21;0;"DGPZ044"
"7096";2014-02-21;0;"DGPZ040"
"7097";2014-02-21;0;"DGPZ037"
"7098";2014-02-21;0;"TAWA FALL"
"7099";2014-02-21;0;"FASS BOYE Pz"
"7100";2014-02-21;0;"SANTHIOU SINE ICS62"
"7101";2014-02-21;0;"NDEUNE"
"7102";2014-02-21;0;"TAIBA NDIAYE Pt"
"7103";2014-02-21;0;"KAYAR PS7"
"7105";2014-03-01;0;"THIAMBENE-TEUREUL"
"7106";2014-03-01;0;"DGPZ120"
"7107";2014-03-01;0;"DGPZ119"
"7108";2014-03-01;0;"DGPZ118"
"7109";2014-03-01;0;"DGPZ049"
"7110";2014-03-01;0;"DGPZ045"
"7111";2014-03-01;0;"DGPZ051"
"7112";2014-03-01;0;"DGPZ114"
"7113";2014-03-01;0;"DGPZ115"
"7114";2014-03-01;0;"DGPZ046"
"7115";2014-03-01;0;"DGPZ113"
"7116";2014-03-01;0;"DGPZ116"
"7117";2014-03-01;0;"DGPZ050"
"7118";2014-03-01;0;"DGPZ110"
"7119";2014-03-01;0;"DGPZ111"
"7120";2014-03-01;0;"DGPZ042"
"7121";2014-03-01;0;"DGPZ112"
"7122";2014-03-01;0;"DGPZ038"
"7123";2014-03-01;0;"DGPZ043"
"7124";2014-03-01;0;"DGPZ109"
"7125";2014-03-01;0;"DGPZ041"
"7126";2014-03-01;0;"DGPZ039"
"7127";2014-03-01;0;"DGPZ044"
"7128";2014-03-01;0;"DGPZ040"
"7129";2014-03-01;0;"DGPZ037"
"7130";2014-03-01;0;"TAWA FALL"
"7131";2014-03-01;0;"FASS BOYE Pz"
"7132";2014-03-01;0;"SANTHIOU SINE ICS62"
"7133";2014-03-01;0;"NDEUNE"
"7134";2014-03-01;0;"TAIBA NDIAYE Pt"
"7135";2014-03-01;0;"KAYAR PS7"
"7137";2014-03-11;0;"THIAMBENE-TEUREUL"
"7138";2014-03-11;0;"DGPZ120"
"7139";2014-03-11;0;"DGPZ119"
"7140";2014-03-11;0;"DGPZ118"
"7141";2014-03-11;0;"DGPZ049"
"7142";2014-03-11;0;"DGPZ045"
"7143";2014-03-11;0;"DGPZ051"
"7144";2014-03-11;0;"DGPZ114"
"7145";2014-03-11;0;"DGPZ115"
"7146";2014-03-11;0;"DGPZ046"
"7147";2014-03-11;0;"DGPZ113"
"7148";2014-03-11;0;"DGPZ116"
"7149";2014-03-11;0;"DGPZ050"
"7150";2014-03-11;0;"DGPZ110"
"7151";2014-03-11;0;"DGPZ111"
"7152";2014-03-11;0;"DGPZ042"
"7153";2014-03-11;0;"DGPZ112"
"7154";2014-03-11;0;"DGPZ038"
"7155";2014-03-11;0;"DGPZ043"
"7156";2014-03-11;0;"DGPZ109"
"7157";2014-03-11;0;"DGPZ041"
"7158";2014-03-11;0;"DGPZ039"
"7159";2014-03-11;0;"DGPZ044"
"7160";2014-03-11;0;"DGPZ040"
"7161";2014-03-11;0;"DGPZ037"
"7162";2014-03-11;0;"TAWA FALL"
"7163";2014-03-11;0;"FASS BOYE Pz"
"7164";2014-03-11;0;"SANTHIOU SINE ICS62"
"7165";2014-03-11;0;"NDEUNE"
"7166";2014-03-11;0;"TAIBA NDIAYE Pt"
"7167";2014-03-11;0;"KAYAR PS7"
"7169";2014-03-21;0;"THIAMBENE-TEUREUL"
"7170";2014-03-21;0;"DGPZ120"
"7171";2014-03-21;0;"DGPZ119"
"7172";2014-03-21;0;"DGPZ118"
"7173";2014-03-21;0;"DGPZ049"
"7174";2014-03-21;0;"DGPZ045"
"7175";2014-03-21;0;"DGPZ051"
"7176";2014-03-21;0;"DGPZ114"
"7177";2014-03-21;0;"DGPZ115"
"7178";2014-03-21;0;"DGPZ046"
"7179";2014-03-21;0;"DGPZ113"
"7180";2014-03-21;0;"DGPZ116"
"7181";2014-03-21;0;"DGPZ050"
"7182";2014-03-21;0;"DGPZ110"
"7183";2014-03-21;0;"DGPZ111"
"7184";2014-03-21;0;"DGPZ042"
"7185";2014-03-21;0;"DGPZ112"
"7186";2014-03-21;0;"DGPZ038"
"7187";2014-03-21;0;"DGPZ043"
"7188";2014-03-21;0;"DGPZ109"
"7189";2014-03-21;0;"DGPZ041"
"7190";2014-03-21;0;"DGPZ039"
"7191";2014-03-21;0;"DGPZ044"
"7192";2014-03-21;0;"DGPZ040"
"7193";2014-03-21;0;"DGPZ037"
"7194";2014-03-21;0;"TAWA FALL"
"7195";2014-03-21;0;"FASS BOYE Pz"
"7196";2014-03-21;0;"SANTHIOU SINE ICS62"
"7197";2014-03-21;0;"NDEUNE"
"7198";2014-03-21;0;"TAIBA NDIAYE Pt"
"7199";2014-03-21;0;"KAYAR PS7"
"7201";2014-04-01;0;"THIAMBENE-TEUREUL"
"7202";2014-04-01;0;"DGPZ120"
"7203";2014-04-01;0;"DGPZ119"
"7204";2014-04-01;0;"DGPZ118"
"7205";2014-04-01;0;"DGPZ049"
"7206";2014-04-01;0;"DGPZ045"
"7207";2014-04-01;0;"DGPZ051"
"7208";2014-04-01;0;"DGPZ114"
"7209";2014-04-01;0;"DGPZ115"
"7210";2014-04-01;0;"DGPZ046"
