"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"187";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"9.0";"60.0";15,11;1,34
"188";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"9.0";"65.0";15,11;1,34
"189";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"9.0";"70.0";15,11;1,34
"190";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"12.0";"60.0";15,12;1,34
"191";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"12.0";"65.0";15,12;1,34
"192";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"12.0";"70.0";15,12;1,34
"193";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"15.0";"60.0";15,12;1,34
"194";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"15.0";"65.0";15,12;1,34
"195";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"15.0";"70.0";15,12;1,34
"196";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"9.0";"60.0";15,12;1,34
"197";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"9.0";"65.0";15,12;1,34
"198";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"true";"9.0";"70.0";15,12;1,34
"199";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"12.0";"60.0";15,1;1,35
"200";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"12.0";"65.0";15,1;1,35
"201";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"12.0";"70.0";15,1;1,35
"202";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"15.0";"60.0";15,1;1,35
"203";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"15.0";"65.0";15,1;1,35
"204";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"15.0";"70.0";15,1;1,35
"205";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"9.0";"60.0";15,1;1,35
"206";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"9.0";"65.0";15,1;1,35
"207";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"false";"9.0";"70.0";15,1;1,35
"208";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"12.0";"60.0";15,11;1,35
"209";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"12.0";"65.0";15,11;1,35
"210";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"12.0";"70.0";15,11;1,35
"211";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"15.0";"60.0";15,11;1,35
"212";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"15.0";"65.0";15,11;1,35
"213";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"15.0";"70.0";15,11;1,35
"214";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"9.0";"60.0";15,11;1,35
