id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1534.0;2008-01-11 00:00;5.4561624522245795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.0014062415858197112;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
2717.0;2008-01-11 00:00;13.609974318132764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.003547037474424531;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
3579.0;2008-01-11 00:00;2.703216534430218;54.73274661089995;0.0;54.73274661089995;0.0;6.081416290099994E-4;54.73274661089995;2.5560854002833368E-5;0.07267652893066406;0.0;54.73274661089995;0.0;-0.013431769017736432;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
4510.0;2008-01-11 00:00;16.109106920669685;0.0;0.0;0.0;0.0;0.0;0.0;5.11217080056695E-6;0.07267652893066406;0.0;0.0;0.0;-0.001125251196626557;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
6357.0;2008-01-11 00:00;4.117947346037404;10.804077500783633;0.0;10.804077500783633;0.0;1.2004530556426258E-4;10.804077500783633;6.86952531337738E-4;0.05578036880493164;0.0;10.804077500783633;0.0;0.026322871902540523;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
8543.0;2008-01-11 00:00;25.463992269290355;144.59802885144543;0.0;144.59802885144543;0.0;0.0016066447650160604;144.59802885144543;4.74098801612854E-4;0.06892365264892578;0.0;144.59802885144543;0.0;-0.017703813652558013;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
11962.0;2008-01-11 00:00;0.09124651122242548;23.92373026320226;0.0;23.92373026320226;0.0;2.6581922514669175E-4;23.92373026320226;4.099071444943547E-5;0.05880080795288086;0.0;23.92373026320226;0.0;0.004817127520004824;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
12460.0;2008-01-11 00:00;1.4579592741317713;1.5783777625280606;0.0;1.5783777625280606;0.0;1.753753069475623E-5;1.5783777625280606;4.099071444943547E-5;0.05880080795288086;0.0;1.5783777625280606;0.0;-0.014669030367599386;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
428.0;2008-01-21 00:00;10.373444164805795;0.0;0.0;0.0;0.0;0.0;0.0;4.448795020580307E-4;0.0;0.0;0.0;0.0;3.0192297086521313E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
795.0;2008-01-21 00:00;2.081626649137859;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.02102085778311083;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
