"date";"stations";"piezostation"
2014-07-01;"DGPZ044";6,18
2014-07-01;"DGPZ040";6,123
2014-07-01;"DGPZ037";6,029
2014-07-01;"TAWA FALL";13,5
2014-07-01;"FASS BOYE Pz";2,527
2014-07-01;"SANTHIOU SINE ICS62";15,55
2014-07-01;"NDEUNE";4,43
2014-07-01;"TAIBA NDIAYE Pt";29,475
2014-07-01;"KAYAR PS7";1,29
2014-07-11;"THIAMBENE-TEUREUL";9,44
2014-07-11;"DGPZ120";2,439
2014-07-11;"DGPZ119";3,608
2014-07-11;"DGPZ118";4,694
2014-07-11;"DGPZ049";3,031
2014-07-11;"DGPZ045";2,648
2014-07-11;"DGPZ051";4,587
2014-07-11;"DGPZ114";2,153
2014-07-11;"DGPZ115";3,016
2014-07-11;"DGPZ046";4,295
2014-07-11;"DGPZ113";3,321
2014-07-11;"DGPZ116";4,168
2014-07-11;"DGPZ050";5,598
2014-07-11;"DGPZ110";2,439
2014-07-11;"DGPZ111";2,797
2014-07-11;"DGPZ042";4,418
2014-07-11;"DGPZ112";4,061
2014-07-11;"DGPZ038";4,289
2014-07-11;"DGPZ043";5,628
2014-07-11;"DGPZ109";3,448
2014-07-11;"DGPZ041";5,55
2014-07-11;"DGPZ039";5,704
2014-07-11;"DGPZ044";6,18
2014-07-11;"DGPZ040";6,123
2014-07-11;"DGPZ037";6,029
2014-07-11;"TAWA FALL";13,5
2014-07-11;"FASS BOYE Pz";2,527
2014-07-11;"SANTHIOU SINE ICS62";15,55
2014-07-11;"NDEUNE";4,43
2014-07-11;"TAIBA NDIAYE Pt";29,475
2014-07-11;"KAYAR PS7";1,29
2014-07-21;"THIAMBENE-TEUREUL";9,44
2014-07-21;"DGPZ120";2,439
2014-07-21;"DGPZ119";3,608
2014-07-21;"DGPZ118";4,694
2014-07-21;"DGPZ049";3,031
2014-07-21;"DGPZ045";2,648
2014-07-21;"DGPZ051";4,587
2014-07-21;"DGPZ114";2,153
2014-07-21;"DGPZ115";3,016
2014-07-21;"DGPZ046";4,295
2014-07-21;"DGPZ113";3,321
2014-07-21;"DGPZ116";4,168
2014-07-21;"DGPZ050";5,598
2014-07-21;"DGPZ110";2,439
2014-07-21;"DGPZ111";2,797
2014-07-21;"DGPZ042";4,418
2014-07-21;"DGPZ112";4,061
2014-07-21;"DGPZ038";4,289
2014-07-21;"DGPZ043";5,628
2014-07-21;"DGPZ109";3,448
2014-07-21;"DGPZ041";5,55
2014-07-21;"DGPZ039";5,704
2014-07-21;"DGPZ044";6,18
2014-07-21;"DGPZ040";6,123
2014-07-21;"DGPZ037";6,029
2014-07-21;"TAWA FALL";13,5
2014-07-21;"FASS BOYE Pz";2,527
2014-07-21;"SANTHIOU SINE ICS62";15,55
2014-07-21;"NDEUNE";4,43
2014-07-21;"TAIBA NDIAYE Pt";29,475
2014-07-21;"KAYAR PS7";1,29
2014-08-01;"THIAMBENE-TEUREUL";9,5
2014-08-01;"DGPZ120";2,379
2014-08-01;"DGPZ119";3,568
2014-08-01;"DGPZ118";4,664
2014-08-01;"DGPZ049";3,001
2014-08-01;"DGPZ045";2,648
2014-08-01;"DGPZ051";4,537
2014-08-01;"DGPZ114";2,123
2014-08-01;"DGPZ115";3,016
2014-08-01;"DGPZ046";4,265
2014-08-01;"DGPZ113";3,271
2014-08-01;"DGPZ116";4,128
2014-08-01;"DGPZ050";5,508
2014-08-01;"DGPZ110";2,399
2014-08-01;"DGPZ111";2,747
2014-08-01;"DGPZ042";4,368
2014-08-01;"DGPZ112";3,941
2014-08-01;"DGPZ038";4,249
2014-08-01;"DGPZ043";5,638
2014-08-01;"DGPZ109";3,388
2014-08-01;"DGPZ041";5,53
2014-08-01;"DGPZ039";5,674
2014-08-01;"DGPZ044";6,14
2014-08-01;"DGPZ040";6,103
2014-08-01;"DGPZ037";6,029
2014-08-01;"TAWA FALL";13,31
2014-08-01;"FASS BOYE Pz";2,527
2014-08-01;"SANTHIOU SINE ICS62";15,31
2014-08-01;"NDEUNE";3,96
2014-08-01;"TAIBA NDIAYE Pt";25,745
2014-08-01;"KAYAR PS7";0,54
2014-08-11;"THIAMBENE-TEUREUL";9,5
2014-08-11;"DGPZ120";2,379
2014-08-11;"DGPZ119";3,568
2014-08-11;"DGPZ118";4,664
2014-08-11;"DGPZ049";3,001
2014-08-11;"DGPZ045";2,648
2014-08-11;"DGPZ051";4,537
2014-08-11;"DGPZ114";2,123
2014-08-11;"DGPZ115";3,016
2014-08-11;"DGPZ046";4,265
2014-08-11;"DGPZ113";3,271
2014-08-11;"DGPZ116";4,128
2014-08-11;"DGPZ050";5,508
2014-08-11;"DGPZ110";2,399
2014-08-11;"DGPZ111";2,747
2014-08-11;"DGPZ042";4,368
2014-08-11;"DGPZ112";3,941
2014-08-11;"DGPZ038";4,249
2014-08-11;"DGPZ043";5,638
2014-08-11;"DGPZ109";3,388
2014-08-11;"DGPZ041";5,53
2014-08-11;"DGPZ039";5,674
2014-08-11;"DGPZ044";6,14
2014-08-11;"DGPZ040";6,103
2014-08-11;"DGPZ037";6,029
2014-08-11;"TAWA FALL";13,31
2014-08-11;"FASS BOYE Pz";2,527
2014-08-11;"SANTHIOU SINE ICS62";15,31
2014-08-11;"NDEUNE";3,96
2014-08-11;"TAIBA NDIAYE Pt";25,745
2014-08-11;"KAYAR PS7";0,54
2014-08-21;"THIAMBENE-TEUREUL";9,5
2014-08-21;"DGPZ120";2,379
2014-08-21;"DGPZ119";3,568
2014-08-21;"DGPZ118";4,664
2014-08-21;"DGPZ049";3,001
2014-08-21;"DGPZ045";2,648
2014-08-21;"DGPZ051";4,537
2014-08-21;"DGPZ114";2,123
2014-08-21;"DGPZ115";3,016
2014-08-21;"DGPZ046";4,265
2014-08-21;"DGPZ113";3,271
2014-08-21;"DGPZ116";4,128
2014-08-21;"DGPZ050";5,508
2014-08-21;"DGPZ110";2,399
2014-08-21;"DGPZ111";2,747
2014-08-21;"DGPZ042";4,368
2014-08-21;"DGPZ112";3,941
2014-08-21;"DGPZ038";4,249
2014-08-21;"DGPZ043";5,638
2014-08-21;"DGPZ109";3,388
2014-08-21;"DGPZ041";5,53
2014-08-21;"DGPZ039";5,674
2014-08-21;"DGPZ044";6,14
2014-08-21;"DGPZ040";6,103
2014-08-21;"DGPZ037";6,029
2014-08-21;"TAWA FALL";13,31
2014-08-21;"FASS BOYE Pz";2,527
2014-08-21;"SANTHIOU SINE ICS62";15,31
2014-08-21;"NDEUNE";3,96
2014-08-21;"TAIBA NDIAYE Pt";25,745
2014-08-21;"KAYAR PS7";0,54
2014-09-01;"THIAMBENE-TEUREUL";9,5
2014-09-01;"DGPZ120";2,359
2014-09-01;"DGPZ119";3,528
2014-09-01;"DGPZ118";4,614
2014-09-01;"DGPZ049";2,991
2014-09-01;"DGPZ045";2,618
2014-09-01;"DGPZ051";4,497
2014-09-01;"DGPZ114";2,103
2014-09-01;"DGPZ115";2,946
2014-09-01;"DGPZ046";4,215
2014-09-01;"DGPZ113";3,231
2014-09-01;"DGPZ116";4,088
2014-09-01;"DGPZ050";5,478
2014-09-01;"DGPZ110";2,369
2014-09-01;"DGPZ111";2,717
2014-09-01;"DGPZ042";4,318
2014-09-01;"DGPZ112";3,901
2014-09-01;"DGPZ038";4,189
2014-09-01;"DGPZ043";5,608
2014-09-01;"DGPZ109";3,348
2014-09-01;"DGPZ041";5,49
2014-09-01;"DGPZ039";5,634
2014-09-01;"DGPZ044";6,14
2014-09-01;"DGPZ040";6,103
2014-09-01;"DGPZ037";6,009
2014-09-01;"TAWA FALL";13,31
2014-09-01;"FASS BOYE Pz";2,527
2014-09-01;"SANTHIOU SINE ICS62";15,31
2014-09-01;"NDEUNE";3,96
2014-09-01;"TAIBA NDIAYE Pt";25,745
2014-09-01;"KAYAR PS7";0,54
2014-09-11;"THIAMBENE-TEUREUL";9,5
2014-09-11;"DGPZ120";2,359
2014-09-11;"DGPZ119";3,528
2014-09-11;"DGPZ118";4,614
2014-09-11;"DGPZ049";2,991
2014-09-11;"DGPZ045";2,618
2014-09-11;"DGPZ051";4,497
2014-09-11;"DGPZ114";2,103
2014-09-11;"DGPZ115";2,946
2014-09-11;"DGPZ046";4,215
2014-09-11;"DGPZ113";3,231
2014-09-11;"DGPZ116";4,088
2014-09-11;"DGPZ050";5,478
2014-09-11;"DGPZ110";2,369
2014-09-11;"DGPZ111";2,717
2014-09-11;"DGPZ042";4,318
2014-09-11;"DGPZ112";3,901
2014-09-11;"DGPZ038";4,189
2014-09-11;"DGPZ043";5,608
2014-09-11;"DGPZ109";3,348
2014-09-11;"DGPZ041";5,49
2014-09-11;"DGPZ039";5,634
2014-09-11;"DGPZ044";6,14
2014-09-11;"DGPZ040";6,103
2014-09-11;"DGPZ037";6,009
2014-09-11;"TAWA FALL";13,31
2014-09-11;"FASS BOYE Pz";2,527
2014-09-11;"SANTHIOU SINE ICS62";15,31
2014-09-11;"NDEUNE";3,96
2014-09-11;"TAIBA NDIAYE Pt";25,745
2014-09-11;"KAYAR PS7";0,54
2014-09-21;"THIAMBENE-TEUREUL";9,5
2014-09-21;"DGPZ120";2,359
2014-09-21;"DGPZ119";3,528
2014-09-21;"DGPZ118";4,614
2014-09-21;"DGPZ049";2,991
2014-09-21;"DGPZ045";2,618
2014-09-21;"DGPZ051";4,497
2014-09-21;"DGPZ114";2,103
2014-09-21;"DGPZ115";2,946
2014-09-21;"DGPZ046";4,215
2014-09-21;"DGPZ113";3,231
2014-09-21;"DGPZ116";4,088
2014-09-21;"DGPZ050";5,478
2014-09-21;"DGPZ110";2,369
2014-09-21;"DGPZ111";2,717
2014-09-21;"DGPZ042";4,318
2014-09-21;"DGPZ112";3,901
2014-09-21;"DGPZ038";4,189
2014-09-21;"DGPZ043";5,608
2014-09-21;"DGPZ109";3,348
2014-09-21;"DGPZ041";5,49
2014-09-21;"DGPZ039";5,634
2014-09-21;"DGPZ044";6,14
2014-09-21;"DGPZ040";6,103
2014-09-21;"DGPZ037";6,009
2014-09-21;"TAWA FALL";13,31
2014-09-21;"FASS BOYE Pz";2,527
2014-09-21;"SANTHIOU SINE ICS62";15,31
2014-09-21;"NDEUNE";3,96
2014-09-21;"TAIBA NDIAYE Pt";25,745
2014-09-21;"KAYAR PS7";0,54
2014-10-01;"THIAMBENE-TEUREUL";9,5
2014-10-01;"DGPZ120";2,379
2014-10-01;"DGPZ119";3,498
2014-10-01;"DGPZ118";4,594
2014-10-01;"DGPZ049";2,971
2014-10-01;"DGPZ045";2,608
2014-10-01;"DGPZ051";4,467
2014-10-01;"DGPZ114";2,113
2014-10-01;"DGPZ115";2,946
2014-10-01;"DGPZ046";4,185
2014-10-01;"DGPZ113";3,211
2014-10-01;"DGPZ116";4,018
2014-10-01;"DGPZ050";5,478
2014-10-01;"DGPZ110";2,359
2014-10-01;"DGPZ111";2,697
2014-10-01;"DGPZ042";4,288
2014-10-01;"DGPZ112";3,861
2014-10-01;"DGPZ038";4,149
2014-10-01;"DGPZ043";5,578
2014-10-01;"DGPZ109";3,318
2014-10-01;"DGPZ041";5,45
2014-10-01;"DGPZ039";5,584
2014-10-01;"DGPZ044";6,12
2014-10-01;"DGPZ040";6,093
2014-10-01;"DGPZ037";5,989
2014-10-01;"TAWA FALL";13,31
2014-10-01;"FASS BOYE Pz";2,527
2014-10-01;"SANTHIOU SINE ICS62";15,31
2014-10-01;"NDEUNE";3,96
2014-10-01;"TAIBA NDIAYE Pt";25,745
2014-10-01;"KAYAR PS7";0,54
2014-10-11;"THIAMBENE-TEUREUL";9,5
2014-10-11;"DGPZ120";2,379
2014-10-11;"DGPZ119";3,498
2014-10-11;"DGPZ118";4,594
2014-10-11;"DGPZ049";2,971
2014-10-11;"DGPZ045";2,608
2014-10-11;"DGPZ051";4,467
2014-10-11;"DGPZ114";2,113
2014-10-11;"DGPZ115";2,946
2014-10-11;"DGPZ046";4,185
2014-10-11;"DGPZ113";3,211
2014-10-11;"DGPZ116";4,018
2014-10-11;"DGPZ050";5,478
2014-10-11;"DGPZ110";2,359
2014-10-11;"DGPZ111";2,697
2014-10-11;"DGPZ042";4,288
2014-10-11;"DGPZ112";3,861
2014-10-11;"DGPZ038";4,149
2014-10-11;"DGPZ043";5,578
2014-10-11;"DGPZ109";3,318
2014-10-11;"DGPZ041";5,45
2014-10-11;"DGPZ039";5,584
2014-10-11;"DGPZ044";6,12
2014-10-11;"DGPZ040";6,093
2014-10-11;"DGPZ037";5,989
2014-10-11;"TAWA FALL";13,31
2014-10-11;"FASS BOYE Pz";2,527
2014-10-11;"SANTHIOU SINE ICS62";15,31
2014-10-11;"NDEUNE";3,96
2014-10-11;"TAIBA NDIAYE Pt";25,745
2014-10-11;"KAYAR PS7";0,54
2014-10-21;"THIAMBENE-TEUREUL";9,5
2014-10-21;"DGPZ120";2,379
2014-10-21;"DGPZ119";3,498
2014-10-21;"DGPZ118";4,594
2014-10-21;"DGPZ049";2,971
2014-10-21;"DGPZ045";2,608
2014-10-21;"DGPZ051";4,467
2014-10-21;"DGPZ114";2,113
2014-10-21;"DGPZ115";2,946
2014-10-21;"DGPZ046";4,185
2014-10-21;"DGPZ113";3,211
2014-10-21;"DGPZ116";4,018
2014-10-21;"DGPZ050";5,478
2014-10-21;"DGPZ110";2,359
2014-10-21;"DGPZ111";2,697
2014-10-21;"DGPZ042";4,288
2014-10-21;"DGPZ112";3,861
2014-10-21;"DGPZ038";4,149
2014-10-21;"DGPZ043";5,578
2014-10-21;"DGPZ109";3,318
2014-10-21;"DGPZ041";5,45
2014-10-21;"DGPZ039";5,584
2014-10-21;"DGPZ044";6,12
2014-10-21;"DGPZ040";6,093
2014-10-21;"DGPZ037";5,989
2014-10-21;"TAWA FALL";13,31
2014-10-21;"FASS BOYE Pz";2,527
2014-10-21;"SANTHIOU SINE ICS62";15,31
2014-10-21;"NDEUNE";3,96
2014-10-21;"TAIBA NDIAYE Pt";25,745
2014-10-21;"KAYAR PS7";0,54
2014-11-01;"THIAMBENE-TEUREUL";9,53
2014-11-01;"DGPZ120";2,349
2014-11-01;"DGPZ119";3,468
2014-11-01;"DGPZ118";4,564
2014-11-01;"DGPZ049";2,941
2014-11-01;"DGPZ045";2,578
2014-11-01;"DGPZ051";4,437
2014-11-01;"DGPZ114";2,073
2014-11-01;"DGPZ115";3,526
2014-11-01;"DGPZ046";4,155
2014-11-01;"DGPZ113";3,171
2014-11-01;"DGPZ116";3,968
2014-11-01;"DGPZ050";5,458
2014-11-01;"DGPZ110";2,329
2014-11-01;"DGPZ111";2,667
2014-11-01;"DGPZ042";4,248
2014-11-01;"DGPZ112";3,841
2014-11-01;"DGPZ038";4,109
2014-11-01;"DGPZ043";5,558
2014-11-01;"DGPZ109";3,278
2014-11-01;"DGPZ041";5,42
2014-11-01;"DGPZ039";5,554
2014-11-01;"DGPZ044";6,11
2014-11-01;"DGPZ040";6,063
2014-11-01;"DGPZ037";5,959
2014-11-01;"TAWA FALL";13,31
2014-11-01;"FASS BOYE Pz";2,527
2014-11-01;"SANTHIOU SINE ICS62";15,39
2014-11-01;"NDEUNE";4,8
2014-11-01;"TAIBA NDIAYE Pt";24,865
2014-11-01;"KAYAR PS7";0,67
2014-11-11;"THIAMBENE-TEUREUL";9,53
2014-11-11;"DGPZ120";2,349
2014-11-11;"DGPZ119";3,468
2014-11-11;"DGPZ118";4,564
2014-11-11;"DGPZ049";2,941
2014-11-11;"DGPZ045";2,578
2014-11-11;"DGPZ051";4,437
2014-11-11;"DGPZ114";2,073
2014-11-11;"DGPZ115";3,526
2014-11-11;"DGPZ046";4,155
2014-11-11;"DGPZ113";3,171
2014-11-11;"DGPZ116";3,968
2014-11-11;"DGPZ050";5,458
2014-11-11;"DGPZ110";2,329
2014-11-11;"DGPZ111";2,667
2014-11-11;"DGPZ042";4,248
2014-11-11;"DGPZ112";3,841
2014-11-11;"DGPZ038";4,109
2014-11-11;"DGPZ043";5,558
2014-11-11;"DGPZ109";3,278
2014-11-11;"DGPZ041";5,42
2014-11-11;"DGPZ039";5,554
2014-11-11;"DGPZ044";6,11
2014-11-11;"DGPZ040";6,063
2014-11-11;"DGPZ037";5,959
2014-11-11;"TAWA FALL";13,31
2014-11-11;"FASS BOYE Pz";2,527
2014-11-11;"SANTHIOU SINE ICS62";15,39
2014-11-11;"NDEUNE";4,8
2014-11-11;"TAIBA NDIAYE Pt";24,865
2014-11-11;"KAYAR PS7";0,67
2014-11-21;"THIAMBENE-TEUREUL";9,53
2014-11-21;"DGPZ120";2,349
2014-11-21;"DGPZ119";3,468
2014-11-21;"DGPZ118";4,564
2014-11-21;"DGPZ049";2,941
2014-11-21;"DGPZ045";2,578
2014-11-21;"DGPZ051";4,437
2014-11-21;"DGPZ114";2,073
2014-11-21;"DGPZ115";3,526
2014-11-21;"DGPZ046";4,155
2014-11-21;"DGPZ113";3,171
2014-11-21;"DGPZ116";3,968
2014-11-21;"DGPZ050";5,458
2014-11-21;"DGPZ110";2,329
2014-11-21;"DGPZ111";2,667
2014-11-21;"DGPZ042";4,248
2014-11-21;"DGPZ112";3,841
2014-11-21;"DGPZ038";4,109
2014-11-21;"DGPZ043";5,558
2014-11-21;"DGPZ109";3,278
2014-11-21;"DGPZ041";5,42
2014-11-21;"DGPZ039";5,554
2014-11-21;"DGPZ044";6,11
2014-11-21;"DGPZ040";6,063
2014-11-21;"DGPZ037";5,959
2014-11-21;"TAWA FALL";13,31
2014-11-21;"FASS BOYE Pz";2,527
2014-11-21;"SANTHIOU SINE ICS62";15,39
2014-11-21;"NDEUNE";4,8
2014-11-21;"TAIBA NDIAYE Pt";24,865
2014-11-21;"KAYAR PS7";0,67
2014-12-01;"THIAMBENE-TEUREUL";9,53
2014-12-01;"DGPZ120";2,329
2014-12-01;"DGPZ119";3,428
2014-12-01;"DGPZ118";4,534
2014-12-01;"DGPZ049";2,901
2014-12-01;"DGPZ045";2,548
2014-12-01;"DGPZ051";4,407
2014-12-01;"DGPZ114";2,043
2014-12-01;"DGPZ115";3,526
2014-12-01;"DGPZ046";4,115
2014-12-01;"DGPZ113";3,131
2014-12-01;"DGPZ116";3,928
2014-12-01;"DGPZ050";5,448
2014-12-01;"DGPZ110";2,309
2014-12-01;"DGPZ111";2,637
2014-12-01;"DGPZ042";4,208
2014-12-01;"DGPZ112";3,791
2014-12-01;"DGPZ038";4,059
2014-12-01;"DGPZ043";5,528
2014-12-01;"DGPZ109";3,238
2014-12-01;"DGPZ041";5,38
2014-12-01;"DGPZ039";5,504
2014-12-01;"DGPZ044";6,07
2014-12-01;"DGPZ040";6,043
2014-12-01;"DGPZ037";5,909
2014-12-01;"TAWA FALL";13,31
2014-12-01;"FASS BOYE Pz";2,527
2014-12-01;"SANTHIOU SINE ICS62";15,39
2014-12-01;"NDEUNE";4,8
2014-12-01;"TAIBA NDIAYE Pt";24,865
2014-12-01;"KAYAR PS7";0,67
2014-12-11;"THIAMBENE-TEUREUL";9,53
2014-12-11;"DGPZ120";2,329
2014-12-11;"DGPZ119";3,428
2014-12-11;"DGPZ118";4,534
2014-12-11;"DGPZ049";2,901
2014-12-11;"DGPZ045";2,548
2014-12-11;"DGPZ051";4,407
2014-12-11;"DGPZ114";2,043
2014-12-11;"DGPZ115";3,526
2014-12-11;"DGPZ046";4,115
2014-12-11;"DGPZ113";3,131
2014-12-11;"DGPZ116";3,928
2014-12-11;"DGPZ050";5,448
2014-12-11;"DGPZ110";2,309
2014-12-11;"DGPZ111";2,637
2014-12-11;"DGPZ042";4,208
2014-12-11;"DGPZ112";3,791
2014-12-11;"DGPZ038";4,059
2014-12-11;"DGPZ043";5,528
2014-12-11;"DGPZ109";3,238
2014-12-11;"DGPZ041";5,38
2014-12-11;"DGPZ039";5,504
2014-12-11;"DGPZ044";6,07
2014-12-11;"DGPZ040";6,043
2014-12-11;"DGPZ037";5,909
2014-12-11;"TAWA FALL";13,31
2014-12-11;"FASS BOYE Pz";2,527
2014-12-11;"SANTHIOU SINE ICS62";15,39
2014-12-11;"NDEUNE";4,8
2014-12-11;"TAIBA NDIAYE Pt";24,865
2014-12-11;"KAYAR PS7";0,67
2014-12-21;"THIAMBENE-TEUREUL";9,53
2014-12-21;"DGPZ120";2,329
2014-12-21;"DGPZ119";3,428
2014-12-21;"DGPZ118";4,534
2014-12-21;"DGPZ049";2,901
2014-12-21;"DGPZ045";2,548
2014-12-21;"DGPZ051";4,407
2014-12-21;"DGPZ114";2,043
2014-12-21;"DGPZ115";3,526
2014-12-21;"DGPZ046";4,115
2014-12-21;"DGPZ113";3,131
2014-12-21;"DGPZ116";3,928
2014-12-21;"DGPZ050";5,448
2014-12-21;"DGPZ110";2,309
2014-12-21;"DGPZ111";2,637
2014-12-21;"DGPZ042";4,208
2014-12-21;"DGPZ112";3,791
2014-12-21;"DGPZ038";4,059
2014-12-21;"DGPZ043";5,528
2014-12-21;"DGPZ109";3,238
2014-12-21;"DGPZ041";5,38
2014-12-21;"DGPZ039";5,504
2014-12-21;"DGPZ044";6,07
2014-12-21;"DGPZ040";6,043
2014-12-21;"DGPZ037";5,909
2014-12-21;"TAWA FALL";13,31
2014-12-21;"FASS BOYE Pz";2,527
2014-12-21;"SANTHIOU SINE ICS62";15,39
2014-12-21;"NDEUNE";4,8
2014-12-21;"TAIBA NDIAYE Pt";24,865
2014-12-21;"KAYAR PS7";0,67
2015-01-01;"THIAMBENE-TEUREUL";9,53
2015-01-01;"DGPZ120";2,329
2015-01-01;"DGPZ119";3,428
2015-01-01;"DGPZ118";4,534
2015-01-01;"DGPZ049";2,901
2015-01-01;"DGPZ045";2,548
2015-01-01;"DGPZ051";4,407
2015-01-01;"DGPZ114";2,043
2015-01-01;"DGPZ115";3,526
2015-01-01;"DGPZ046";4,115
2015-01-01;"DGPZ113";3,131
2015-01-01;"DGPZ116";3,928
2015-01-01;"DGPZ050";5,448
2015-01-01;"DGPZ110";2,309
2015-01-01;"DGPZ111";2,637
2015-01-01;"DGPZ042";4,208
2015-01-01;"DGPZ112";3,791
2015-01-01;"DGPZ038";4,059
2015-01-01;"DGPZ043";5,528
2015-01-01;"DGPZ109";3,238
2015-01-01;"DGPZ041";5,38
2015-01-01;"DGPZ039";5,504
2015-01-01;"DGPZ044";6,07
2015-01-01;"DGPZ040";6,043
2015-01-01;"DGPZ037";5,909
2015-01-01;"TAWA FALL";13,31
2015-01-01;"FASS BOYE Pz";2,527
2015-01-01;"SANTHIOU SINE ICS62";15,39
2015-01-01;"NDEUNE";4,8
2015-01-01;"TAIBA NDIAYE Pt";24,865
2015-01-01;"KAYAR PS7";0,67
2015-01-11;"THIAMBENE-TEUREUL";9,53
2015-01-11;"DGPZ120";2,329
2015-01-11;"DGPZ119";3,428
2015-01-11;"DGPZ118";4,534
2015-01-11;"DGPZ049";2,901
2015-01-11;"DGPZ045";2,548
2015-01-11;"DGPZ051";4,407
2015-01-11;"DGPZ114";2,043
2015-01-11;"DGPZ115";3,526
2015-01-11;"DGPZ046";4,115
2015-01-11;"DGPZ113";3,131
2015-01-11;"DGPZ116";3,928
2015-01-11;"DGPZ050";5,448
2015-01-11;"DGPZ110";2,309
2015-01-11;"DGPZ111";2,637
2015-01-11;"DGPZ042";4,208
2015-01-11;"DGPZ112";3,791
2015-01-11;"DGPZ038";4,059
2015-01-11;"DGPZ043";5,528
2015-01-11;"DGPZ109";3,238
2015-01-11;"DGPZ041";5,38
2015-01-11;"DGPZ039";5,504
2015-01-11;"DGPZ044";6,07
2015-01-11;"DGPZ040";6,043
2015-01-11;"DGPZ037";5,909
2015-01-11;"TAWA FALL";13,31
2015-01-11;"FASS BOYE Pz";2,527
2015-01-11;"SANTHIOU SINE ICS62";15,39
2015-01-11;"NDEUNE";4,8
2015-01-11;"TAIBA NDIAYE Pt";24,865
2015-01-11;"KAYAR PS7";0,67
2015-01-21;"THIAMBENE-TEUREUL";9,53
2015-01-21;"DGPZ120";2,329
2015-01-21;"DGPZ119";3,428
2015-01-21;"DGPZ118";4,534
2015-01-21;"DGPZ049";2,901
2015-01-21;"DGPZ045";2,548
2015-01-21;"DGPZ051";4,407
2015-01-21;"DGPZ114";2,043
2015-01-21;"DGPZ115";3,526
2015-01-21;"DGPZ046";4,115
2015-01-21;"DGPZ113";3,131
2015-01-21;"DGPZ116";3,928
2015-01-21;"DGPZ050";5,448
2015-01-21;"DGPZ110";2,309
2015-01-21;"DGPZ111";2,637
2015-01-21;"DGPZ042";4,208
2015-01-21;"DGPZ112";3,791
2015-01-21;"DGPZ038";4,059
2015-01-21;"DGPZ043";5,528
2015-01-21;"DGPZ109";3,238
2015-01-21;"DGPZ041";5,38
2015-01-21;"DGPZ039";5,504
2015-01-21;"DGPZ044";6,07
2015-01-21;"DGPZ040";6,043
2015-01-21;"DGPZ037";5,909
2015-01-21;"TAWA FALL";13,31
2015-01-21;"FASS BOYE Pz";2,527
2015-01-21;"SANTHIOU SINE ICS62";15,39
2015-01-21;"NDEUNE";4,8
2015-01-21;"TAIBA NDIAYE Pt";24,865
2015-01-21;"KAYAR PS7";0,67
2015-02-01;"THIAMBENE-TEUREUL";9,53
2015-02-01;"DGPZ120";2,329
2015-02-01;"DGPZ119";3,428
2015-02-01;"DGPZ118";4,534
2015-02-01;"DGPZ049";2,901
2015-02-01;"DGPZ045";2,548
2015-02-01;"DGPZ051";4,407
2015-02-01;"DGPZ114";2,043
2015-02-01;"DGPZ115";3,526
2015-02-01;"DGPZ046";4,115
2015-02-01;"DGPZ113";3,131
2015-02-01;"DGPZ116";3,928
2015-02-01;"DGPZ050";5,448
2015-02-01;"DGPZ110";2,309
2015-02-01;"DGPZ111";2,637
2015-02-01;"DGPZ042";4,208
2015-02-01;"DGPZ112";3,791
2015-02-01;"DGPZ038";4,059
2015-02-01;"DGPZ043";5,528
2015-02-01;"DGPZ109";3,238
2015-02-01;"DGPZ041";5,38
2015-02-01;"DGPZ039";5,504
2015-02-01;"DGPZ044";6,07
2015-02-01;"DGPZ040";6,043
2015-02-01;"DGPZ037";5,909
2015-02-01;"TAWA FALL";13,31
2015-02-01;"FASS BOYE Pz";2,527
2015-02-01;"SANTHIOU SINE ICS62";15,39
2015-02-01;"NDEUNE";4,8
2015-02-01;"TAIBA NDIAYE Pt";24,865
2015-02-01;"KAYAR PS7";0,67
2015-02-11;"THIAMBENE-TEUREUL";9,53
2015-02-11;"DGPZ120";2,329
2015-02-11;"DGPZ119";3,428
2015-02-11;"DGPZ118";4,534
2015-02-11;"DGPZ049";2,901
2015-02-11;"DGPZ045";2,548
2015-02-11;"DGPZ051";4,407
2015-02-11;"DGPZ114";2,043
2015-02-11;"DGPZ115";3,526
2015-02-11;"DGPZ046";4,115
2015-02-11;"DGPZ113";3,131
2015-02-11;"DGPZ116";3,928
2015-02-11;"DGPZ050";5,448
2015-02-11;"DGPZ110";2,309
2015-02-11;"DGPZ111";2,637
2015-02-11;"DGPZ042";4,208
2015-02-11;"DGPZ112";3,791
2015-02-11;"DGPZ038";4,059
2015-02-11;"DGPZ043";5,528
2015-02-11;"DGPZ109";3,238
2015-02-11;"DGPZ041";5,38
2015-02-11;"DGPZ039";5,504
2015-02-11;"DGPZ044";6,07
2015-02-11;"DGPZ040";6,043
2015-02-11;"DGPZ037";5,909
2015-02-11;"TAWA FALL";13,31
2015-02-11;"FASS BOYE Pz";2,527
2015-02-11;"SANTHIOU SINE ICS62";15,39
2015-02-11;"NDEUNE";4,8
2015-02-11;"TAIBA NDIAYE Pt";24,865
2015-02-11;"KAYAR PS7";0,67
2015-02-21;"THIAMBENE-TEUREUL";9,53
2015-02-21;"DGPZ120";2,329
2015-02-21;"DGPZ119";3,428
2015-02-21;"DGPZ118";4,534
2015-02-21;"DGPZ049";2,901
2015-02-21;"DGPZ045";2,548
2015-02-21;"DGPZ051";4,407
