"";"producteur_ID";"saison";"culture_label.x";"sup_emblavee_ha";"quant_semence_kg";"quant_uree_kg";"quant_npk_kg";"capital";"cluster";"suptotculmen";"capital_spatialise";"quant_eau";"eau_culture";"cumul_superficie";"surf_verger";"pourcent_emblavee";"sup_non_ajust";"production_kg";"prix_kg_semence";"prix_kg_npk";"prix_kg_uree";"qte_kg_engrais_org";"prix_kg_engrais_org";"qte_kg_insect";"prix_insect";"qte_kg_fong";"prix_fong";"qte_kg_herb";"prix_herb";"charges_tot";"charge_transport_semence";"charge_transport_engrais";"autres_charges_intr";"prix_vente_indiv";"quant_vend_indiv";"cout_sac";"cout_for_sac";"cout_transport";"cout_stockage";"quant_stockage";"estim_depense_non_alimen";"culture_label.y";"cout_eau_irrig";"cout_carbur_irrig";"cout_elect_irrig";"depense_achat_alimen";"rev_tot_elev";"montant_transfert";"montant_rev_nonagri"
"348";2343;"csf";"chou";1,79;1,33;200;100;0;2;2,85;256000;102,45;58,84;2,45;0,39;72,48;1,78;16000;NA;250;250;1400;188;3;6750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"1_9";NA;216000;NA;81550;NA;NA;NA
"349";2343;"csf";"oignon";0,68;1,66;200;150;0;2;2,85;256000;102,45;25,87;2,45;0,39;27,52;0,68;6750;NA;250;250;1050;188;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;216000;NA;81550;NA;NA;NA
"350";2352;"csc";"chou";3;2,25;250;200;0;3;5;0;94,62;58,2;3;2;100;3;12000;NA;250;250;6000;400;8;1375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"2";NA;126000;NA;70500;NA;NA;720000
"351";2352;"csf";"pomme_de_terre";2;555,56;200;250;0;3;5;0;102,45;39,44;2;3;100;2;4000;NA;250;250;4000;400;3;3666,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14200;"2";NA;126000;NA;70500;NA;NA;720000
"352";2354;"csc";"chou";2;0,8;500;500;4;1;4;826000;153,33;153,33;2;2;100;2;9000;NA;250;250;12000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"other";NA;315000;NA;1e+05;NA;NA;NA
"353";2361;"csc";"piment";0,25;0,4;25;50;1;3;1;0;77,23;30,1;0,5;0,5;50;0,25;1750;NA;270;120;NA;NA;2;3750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_2";NA;60000;NA;37500;NA;1e+05;NA
"354";2361;"csc";"chou";0,25;0,2;25;50;1;3;1;0;77,23;15,22;0,5;0,5;50;0,25;3000;NA;190;130;NA;NA;1;6000;1;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;60000;NA;37500;NA;1e+05;NA
"355";2361;"csf";"oignon";0,25;0,5;50;50;1;3;1;0;71,14;16,23;0,5;0,5;50;0,25;3500;NA;200;220;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;60000;NA;37500;NA;1e+05;NA
"356";2361;"csf";"pomme_de_terre";0,25;250;25;50;1;3;1;0;71,14;13,16;0,5;0,5;50;0,25;2400;NA;180;120;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;60000;NA;37500;NA;1e+05;NA
"357";2362;"csc";"tomate";0,5;0,3;200;0;4;1;2,75;2664000;229,43;22,16;1,25;1,5;40;0,5;6150;NA;NA;240;1200;400;NA;NA;NA;NA;1;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"2_9";NA;440000;NA;62250;NA;420000;NA
"358";2362;"csc";"carotte";0,75;2,4;50;150;4;1;2,75;2664000;229,43;121,5;1,25;1,5;60;0,75;18880;NA;210;240;1600;400;NA;NA;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"2_9";NA;440000;NA;62250;NA;420000;NA
"359";2362;"csf";"chou";0,5;0,2;300;0;4;1;2,75;2664000;146,81;19,07;1,5;1,25;33,33;0,5;14000;NA;NA;240;1400;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"2_9";NA;440000;NA;62250;NA;420000;NA
"360";2362;"csf";"pomme_de_terre";1;450;50;50;4;1;2,75;2664000;146,81;35,81;1,5;1,25;66,67;1;5390;NA;210;240;2840;400;2;3500;NA;NA;1;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9";NA;440000;NA;62250;NA;420000;NA
"361";2364;"csf";"chou";2;2;1400;1400;1;3;3,8;1996500;127,24;86,96;2,8;1;71,43;2;30500;NA;250;250;16000;188;9;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16000;"1_9";NA;3e+05;NA;279500;NA;NA;NA
"362";2364;"csf";"oignon";0,8;2,5;561;500;1;3;3,8;1996500;127,24;40,28;2,8;1;28,57;0,8;5050;NA;250;250;4000;188;7;4375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27000;"1_9";NA;3e+05;NA;279500;NA;NA;NA
"363";2371;"csf";"chou";0,13;0,1;5;15;1;1;0,13;21000;75,05;75,05;0,13;0;100;0,13;1200;NA;300;350;NA;NA;2;1500;NA;NA;1;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36000;"9";NA;90000;NA;NA;NA;NA;NA
"364";2381;"csc";"aubergine_amere";0,25;0,25;50;50;1;3;1,89;429100;81,58;19,9;0,75;1,14;33,33;0,25;2600;NA;240;240;NA;NA;7;2500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3500;"1_9_12_other";NA;78000;NA;26000;NA;1200000;NA
"365";2381;"csc";"tomate";0,5;0,6;50;0;1;3;1,89;429100;81,58;15,96;0,75;1,14;66,67;0,5;1820;NA;NA;240;NA;NA;3;1500;1;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9_12_other";NA;78000;NA;26000;NA;1200000;NA
"366";2381;"csf";"aubergine_amere";0,1;0,05;25;25;1;3;1,89;429100;76,36;7,45;0,9;0,99;11,11;0,1;440;NA;240;240;NA;NA;9;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3500;"1_9_12_other";NA;78000;NA;26000;NA;1200000;NA
"367";2381;"csf";"chou";0,3;0,2;50;25;1;3;1,89;429100;76,36;12,06;0,9;0,99;33,33;0,3;1600;NA;240;240;NA;NA;5;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9_12_other";NA;78000;NA;26000;NA;1200000;NA
"368";2381;"csf";"oignon";0,5;1,5;100;100;1;3;1,89;429100;76,36;23,27;0,9;0,99;55,56;0,5;4100;NA;480;480;NA;NA;7;2500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9_12_other";NA;78000;NA;26000;NA;1200000;NA
"369";2393;"csf";"oignon";1;2;0;200;4;1;3;0;103,76;29,49;2;1;50;1;11000;NA;290;NA;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"1_2";NA;NA;294000;27000;NA;NA;NA
"370";2393;"csf";"pomme_de_terre";1;277,78;0;100;4;1;3;0;103,76;23,9;2;1;50;1;6750;NA;290;NA;NA;NA;1;9000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;NA;294000;27000;NA;NA;NA
"371";2402;"csc";"chou";0,25;0,1;25;50;4;2;1;701000;185,94;86,16;0,25;0,75;100;0,25;1000;NA;300;300;NA;NA;2,5;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4800;"1_other";NA;360000;NA;36000;NA;NA;NA
"372";2402;"csf";"oignon";0,25;0,5;25;50;4;2;1;701000;133,76;71,78;0,25;0,75;100;0,25;1800;NA;300;300;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_other";NA;360000;NA;36000;NA;NA;NA
"373";2407;"csc";"aubergine_amere";0,5;2;50;50;0;3;3;850000;98,97;28,29;1;2;50;0,5;3300;NA;250;300;40;188;NA;NA;25;4000;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;120000;NA;114500;NA;360000;NA
"374";2407;"csc";"oignon";0,5;2;50;0;0;3;3;850000;98,97;17,67;1;2;50;0,5;10000;NA;NA;300;40;188;NA;NA;4;7500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1";NA;120000;NA;114500;NA;360000;NA
"375";2407;"csf";"oignon";1,5;5;150;0;0;3;3;850000;76,36;40,9;1,5;1,5;100;1,5;15000;NA;NA;300;120;150;NA;NA;25;3000;3;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1";NA;120000;NA;114500;NA;360000;NA
"376";2412;"csf";"oignon";1;1;150;200;4;3;2;1822500;198,99;109,9;2;0;50;1;7756;NA;200;220;1750;400;NA;NA;NA;NA;5;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46000;"1_2";NA;NA;NA;110500;17500;NA;NA
"377";2412;"csf";"pomme_de_terre";1;277,78;200;300;4;3;2;1822500;198,99;89,09;2;0;50;1;17326;NA;200;220;5000;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34500;"1_2";NA;NA;NA;110500;17500;NA;NA
"378";2414;"csc";"oignon";2;4,93;300;150;4;3;4;210000;88,1;44,05;2;2;100;2;11700;NA;260;260;4500;400;5;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1";NA;75000;NA;90300;4e+05;NA;1e+05
"379";2414;"csf";"oignon";2;4,93;300;150;4;3;4;210000;94,62;47,31;2;2;100;2;11835;NA;260;260;5000;400;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1";NA;75000;NA;90300;4e+05;NA;1e+05
"380";2417;"csf";"chou";1;0,4;0;300;4;1;2;180000;70,1;24,56;1;1;100;1;8000;NA;290;NA;NA;NA;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"9";NA;40000;NA;13500;NA;NA;NA
"381";2419;"csc";"tomate";0,5;0,2;0;100;1;1;1;421000;77,23;30,2;0,5;0,5;100;0,5;3900;NA;280;NA;1500;400;2;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24500;"1";NA;600;NA;13500;NA;NA;NA
"382";2419;"csf";"oignon";0,5;1;0;100;1;1;1;421000;94,62;57,62;0,5;0,5;100;0,5;5400;NA;280;NA;1000;400;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90000;"1";NA;600;NA;13500;NA;NA;NA
"383";2432;"csc";"chou";0,25;0,4;50;50;1;3;1;0;81,58;24,6;0,25;0,75;100;0,25;1900;NA;240;240;NA;NA;2;3500;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9000;"1";NA;66000;NA;43000;NA;NA;NA
"384";2432;"csf";"oignon";0,5;0,5;50;100;1;3;1;0;76,36;53,33;0,5;0,5;100;0,5;3000;NA;200;260;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;66000;NA;43000;NA;NA;NA
"385";2435;"csc";"carotte";0,5;1,2;100;150;16;3;1,5;1811000;120,71;50,98;0,5;1;100;0,5;16000;NA;250;230;2000;400;2;2000;NA;NA;3;2333,33349609375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9000;"6_8_9";NA;165000;NA;121750;NA;NA;NA
"386";2435;"csf";"carotte";0,5;1,2;100;150;16;3;1,5;1811000;94,62;39,96;1;0,5;50;0,5;16003;NA;250;230;2000;400;2;2000;NA;NA;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9000;"6_8_9";NA;165000;NA;121750;NA;NA;NA
"387";2435;"csf";"chou";0,5;0,5;100;150;16;3;1,5;1811000;94,62;14,7;1;0,5;50;0,5;5000;NA;250;230;1200;400;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"6_8_9";NA;165000;NA;121750;NA;NA;NA
"388";2443;"csc";"chou";3,5;1,5;600;400;1;3;7;896500;133,76;61,22;3,5;3,5;100;3,5;21000;NA;250;250;12000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_9_18";NA;216000;NA;131000;NA;NA;NA
"389";2443;"csf";"piment";0,5;0,5;250;150;1;3;7;896500;231,61;29,95;3,5;3,5;14,29;0,5;3200;NA;250;250;5000;400;7;1571,42858886719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6500;"1_9_18";NA;216000;NA;131000;NA;NA;NA
"390";2443;"csf";"chou";2;0,8;250;350;1;3;7;896500;231,61;60,57;3,5;3,5;57,14;2;12000;NA;250;250;6000;400;6;1833,33337402344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_9_18";NA;216000;NA;131000;NA;NA;NA
"391";2443;"csf";"oignon";1;2;200;150;1;3;7;896500;231,61;35,08;3,5;3,5;28,57;1;4000;NA;250;250;4000;400;3;3666,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_9_18";NA;216000;NA;131000;NA;NA;NA
"392";2452;"csc";"tomate";0,01;0,01;0;0;4;3;2,01;695000;77,23;0,27;0,51;1,5;1,96;0,01;300;NA;NA;NA;90;188;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6";NA;70000;NA;36500;NA;NA;NA
"393";2452;"csc";"oignon";0,5;1,5;150;150;4;3;2,01;695000;77,23;20,95;0,51;1,5;98,04;0,5;4050;NA;250;300;90;188;NA;NA;3;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6";NA;70000;NA;36500;NA;NA;NA
"394";2452;"csf";"oignon";0,75;2;150;150;4;3;2,01;695000;68,53;27,89;1;1,01;75;0,75;10000;NA;250;300;90;188;NA;NA;3;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6";NA;70000;NA;36500;NA;NA;NA
"395";2452;"csf";"carotte";0,25;0,8;0;50;4;3;2,01;695000;68,53;21,81;1;1,01;25;0,25;5600;NA;250;NA;90;188;NA;NA;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_6";NA;70000;NA;36500;NA;NA;NA
"396";2455;"csc";"chou";1,5;0,7;250;300;4;3;2,5;1225100;133,76;75,48;1,5;1;100;1,5;8400;NA;250;250;10000;400;8;1375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"1";NA;252000;NA;204500;NA;NA;NA
"397";2455;"csf";"oignon";1;3;250;250;4;3;2,5;1225100;118,11;51,46;1;1,5;100;1;8000;NA;250;250;8000;400;5;2200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35000;"1";NA;252000;NA;204500;NA;NA;NA
"398";2456;"csc";"chou";3,5;1,2;500;500;9;1;7;0;192,47;97,08;3,5;3,5;100;3,5;24000;NA;250;250;16000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35000;"2_9";NA;441000;NA;118500;NA;NA;NA
"399";2456;"csf";"pomme_de_terre";1;125;300;400;9;1;7;0;137,67;18,63;3,5;3,5;28,57;1;10000;NA;250;250;8000;400;6;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9";NA;441000;NA;118500;NA;NA;NA
"400";2456;"csf";"chou";2,5;1;300;500;9;1;7;0;137,67;49,6;3,5;3,5;71,43;2,5;21000;NA;250;250;12000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35000;"2_9";NA;441000;NA;118500;NA;NA;NA
"401";2457;"csc";"tomate";0,25;0,1;50;1;4;4;0,75;1264500;88,1;34,45;0,25;0,5;100;0,25;2099;NA;250;220;NA;NA;1;2500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;90000;NA;13000;NA;9e+05;NA
"402";2464;"csc";"carotte";0,5;1,6;250;200;1;3;2,75;1789000;490,35;146,34;1,5;1,25;33,33;0,5;8000;NA;230;260;2800;400;NA;NA;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"6_9_11";NA;1e+06;NA;108275;70000;NA;NA
"403";2464;"csc";"tomate";0,5;0,5;50;100;1;3;2,75;1789000;490,35;40,04;1,5;1,25;33,33;0,5;2820;NA;230;260;160;400;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"6_9_11";NA;1e+06;NA;108275;70000;NA;NA
"404";2464;"csc";"chou";0,5;0,8;300;0;1;3;2,75;1789000;490,35;53,85;1,5;1,25;33,33;0,5;9000;NA;NA;260;2800;400;1;7000;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_9_11";NA;1e+06;NA;108275;70000;NA;NA
"405";2464;"csf";"chou";0,55;0,7;350;0;1;3;2,75;1789000;316,4;34,75;1;1,5;50;0,5;16600;NA;NA;240;5000;400;10;7000;NA;NA;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_9_11";NA;1e+06;NA;108275;70000;NA;NA
"406";2464;"csf";"carotte";0,55;2,4;300;300;1;3;2,75;1789000;316,4;94,43;1;1,5;50;0,5;12600;NA;230;240;3200;400;1;6500;NA;NA;8;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"6_9_11";NA;1e+06;NA;108275;70000;NA;NA
"407";2465;"csc";"chou";3;1,2;500;500;4;3;6;1619500;133,76;61,98;3;3;100;3;24000;NA;250;250;14000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1";NA;252000;NA;137375;220000;NA;240000
"408";2465;"csf";"oignon";3;7,5;400;500;4;3;6;1619500;118,11;63,38;3;3;100;3;15000;NA;250;250;12000;400;6;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41500;"1";NA;252000;NA;137375;220000;NA;240000
"409";2477;"csc";"piment";0,25;0,45;25;50;1;3;1,25;0;90,27;28,65;0,5;0,75;50;0,25;1750;NA;260;120;NA;NA;1;7000;1;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;29500;NA;NA;NA
"410";2477;"csc";"chou";0,25;0,4;25;50;1;3;1,25;0;90,27;14,48;0,5;0,75;50;0,25;4000;NA;200;120;NA;NA;2;3500;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;29500;NA;NA;NA
"411";2477;"csf";"pomme_de_terre";0,25;250;50;50;1;3;1,25;0;81,58;12,29;0,75;0,5;33,33;0,25;2800;NA;200;220;NA;NA;2;3250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;88000;NA;29500;NA;NA;NA
"412";2477;"csf";"oignon";0,5;0,5;50;150;1;3;1,25;0;81,58;30,31;0,75;0,5;66,67;0,5;6000;NA;460;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1_2";NA;88000;NA;29500;NA;NA;NA
"413";2480;"csc";"chou";8,84;6;750;1250;36;3;11,84;0;272,92;199,69;8,84;3;100;8,84;79600;NA;240;220;7500;400;3;2166,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13000;"1_12";NA;550000;NA;194650;3e+05;NA;3e+05
"414";2480;"csf";"aubergine_amere";0,5;1,6;350;350;36;3;11,84;0;283,79;21,76;2,5;9,34;20;0,5;6600;NA;240;220;5000;400;2;3250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"1_12";NA;550000;NA;194650;3e+05;NA;3e+05
"415";2480;"csf";"oignon";2;4,93;900;1000;36;3;11,84;0;283,79;54,38;2,5;9,34;80;2;60000;NA;240;220;10000;400;5;1300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_12";NA;550000;NA;194650;3e+05;NA;3e+05
"416";2489;"csc";"oignon";0,5;0,5;50;100;1;3;1,75;0;94,62;27,69;0,75;1;66,67;0,5;16720;NA;200;220;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"2_3_18";NA;99000;NA;91500;NA;NA;NA
"417";2489;"csc";"chou";0,25;0,4;50;50;1;3;1,75;0;94,62;11,95;0,75;1;33,33;0,25;2000;NA;200;220;NA;NA;1;7500;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_3_18";NA;99000;NA;91500;NA;NA;NA
"418";2489;"csf";"piment";0,25;0,9;25;50;1;3;1,75;0;81,58;20,39;1;0,75;25;0,25;1400;NA;200;120;NA;NA;1;7000;1;6500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_3_18";NA;99000;NA;91500;NA;NA;NA
"419";2489;"csf";"tomate";0,25;0,4;25;50;1;3;1,75;0;81,58;7,66;1;0,75;25;0,25;1500;NA;200;120;NA;NA;1;7000;5;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"2_3_18";NA;99000;NA;91500;NA;NA;NA
"420";2489;"csf";"pomme_de_terre";0,5;138,89;50;100;1;3;1,75;0;81,58;19,35;1;0,75;50;0,5;3200;NA;200;220;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"2_3_18";NA;99000;NA;91500;NA;NA;NA
"421";2492;"csc";"chou";1,5;1,12;0;150;4;1;3,5;0;92,01;29,77;2;1,5;75;1,5;15000;NA;290;NA;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_18";NA;108000;240000;13000;NA;NA;350000
"422";2492;"csc";"piment";0,5;0,2;0;100;4;1;3,5;0;92,01;19,63;2;1,5;25;0,5;5950;NA;290;NA;NA;NA;1;9000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22000;"1_18";NA;108000;240000;13000;NA;NA;350000
"423";2492;"csf";"oignon";1;2;0;0;4;1;3,5;0;103,62;25,89;1,5;2;66,67;1;6600;NA;NA;NA;2000;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_18";NA;108000;240000;13000;NA;NA;350000
"424";2492;"csf";"piment";0,5;0,67;0;150;4;1;3,5;0;103,62;22,11;1,5;2;33,33;0,5;4200;NA;290;NA;NA;NA;1;8500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22000;"1_18";NA;108000;240000;13000;NA;NA;350000
"425";2499;"csc";"chou";0,25;0,4;50;50;4;3;1,25;0;81,58;19,17;0,25;1;100;0,25;2250;NA;180;220;NA;NA;2;3500;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;1210000;NA;92500;NA;NA;NA
"426";2499;"csf";"oignon";0,5;1;50;100;4;3;1,25;0;84,19;45,83;0,75;0,5;66,67;0,5;5355;NA;440;200;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"1_2";NA;1210000;NA;92500;NA;NA;NA
"427";2499;"csf";"pomme_de_terre";0,25;150;100;100;4;3;1,25;0;84,19;18,57;0,75;0,5;33,33;0,25;2750;NA;180;220;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;1210000;NA;92500;NA;NA;NA
"428";2509;"csf";"carotte";2,36;10;400;200;4;3;3,25;966000;212,04;181,14;2;0,75;100;2;56000;NA;250;260;7200;400;NA;NA;NA;NA;20;2500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_11_other";NA;NA;NA;225000;NA;NA;NA
"429";2513;"csc";"tomate";0,25;0,4;25;50;1;3;1,5;0;90,27;9,71;0,5;1;50;0,25;2000;NA;200;130;NA;NA;2;3000;1;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2";NA;88000;NA;70000;NA;NA;NA
"430";2513;"csc";"piment";0,25;0,4;25;50;1;3;1,5;0;90,27;25,82;0,5;1;50;0,25;1750;NA;200;130;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;70000;NA;NA;NA
"431";2513;"csf";"oignon";0,5;0,5;50;100;1;3;1,5;0;89,4;29,95;1;0,5;50;0,5;6500;NA;180;240;NA;NA;2;3250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;88000;NA;70000;NA;NA;NA
"432";2513;"csf";"pomme_de_terre";0,5;500;50;100;1;3;1,5;0;89,4;24,27;1;0,5;50;0,5;3400;NA;180;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;70000;NA;NA;NA
"433";2523;"csf";"chou";0,41;0,5;25;0;0;1;0,75;0;71,14;35,07;0,75;0;54,67;0,41;2000;NA;NA;140;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27500;"1_9_12";NA;NA;NA;131025;NA;NA;NA
"434";2523;"csf";"oignon";0,3;1,5;150;0;0;1;0,75;0;71,14;29,72;0,75;0;40;0,3;3000;NA;NA;280;1900;280;NA;NA;5;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1_9_12";NA;NA;NA;131025;NA;NA;NA
"435";2523;"csf";"aubergine_amere";0,04;0,04;25;0;0;1;0,75;0;71,14;6,34;0,75;0;5,33;0,04;525;NA;NA;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1_9_12";NA;NA;NA;131025;NA;NA;NA
